id,review,aspect,sentiment
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",Food,Negative
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",Service,Negative
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",Price,Unknown
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",Eating Environment / Ambiance,Positive
2324,We always go there on the weekends and leave extremely full and satisfied.,Food,Unknown
2324,We always go there on the weekends and leave extremely full and satisfied.,Service,Unknown
2324,We always go there on the weekends and leave extremely full and satisfied.,Price,Unknown
2324,We always go there on the weekends and leave extremely full and satisfied.,Eating Environment / Ambiance,Unknown
2524,i dont how this place is still running.,Food,Unknown
2524,i dont how this place is still running.,Service,Unknown
2524,i dont how this place is still running.,Price,Unknown
2524,i dont how this place is still running.,Eating Environment / Ambiance,Unknown
628,The server was really cool and served us our food and drinks with a smile.,Food,Unknown
628,The server was really cool and served us our food and drinks with a smile.,Service,Positive
628,The server was really cool and served us our food and drinks with a smile.,Price,Unknown
628,The server was really cool and served us our food and drinks with a smile.,Eating Environment / Ambiance,Unknown
3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,Food,Unknown
3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,Service,Unknown
3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,Price,Unknown
3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,Eating Environment / Ambiance,Unknown
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",Food,Positive
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",Service,Unknown
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",Price,Unknown
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",Eating Environment / Ambiance,Unknown
1925,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Food,Unknown
1925,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Service,Unknown
1925,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Price,Unknown
1925,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Eating Environment / Ambiance,Unknown
2740,Excellent experience.,Food,Unknown
2740,Excellent experience.,Service,Unknown
2740,Excellent experience.,Price,Unknown
2740,Excellent experience.,Eating Environment / Ambiance,Unknown
3422,"Well worth the trip, close to City Hall and downtown subway stops.",Food,Unknown
3422,"Well worth the trip, close to City Hall and downtown subway stops.",Service,Unknown
3422,"Well worth the trip, close to City Hall and downtown subway stops.",Price,Unknown
3422,"Well worth the trip, close to City Hall and downtown subway stops.",Eating Environment / Ambiance,Unknown
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,Food,Unknown
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,Service,Negative
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,Price,Unknown
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,Eating Environment / Ambiance,Negative
2202,What more could you want?,Food,Unknown
2202,What more could you want?,Service,Unknown
2202,What more could you want?,Price,Unknown
2202,What more could you want?,Eating Environment / Ambiance,Unknown
618,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",Food,Unknown
618,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",Service,Unknown
618,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",Price,Unknown
618,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",Eating Environment / Ambiance,Unknown
1919,"All in all, I don't see how you can go wrong.",Food,Unknown
1919,"All in all, I don't see how you can go wrong.",Service,Unknown
1919,"All in all, I don't see how you can go wrong.",Price,Unknown
1919,"All in all, I don't see how you can go wrong.",Eating Environment / Ambiance,Unknown
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,Food,Positive
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,Service,Unknown
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,Price,Unknown
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,Eating Environment / Ambiance,Unknown
2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",Food,Unknown
2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",Service,Unknown
2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",Price,Unknown
2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",Eating Environment / Ambiance,Positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",Food,Positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",Service,Unknown
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",Price,Unknown
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",Eating Environment / Ambiance,Unknown
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,Food,Unknown
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,Service,Unknown
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,Price,Unknown
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,Eating Environment / Ambiance,Unknown
2205,The food is usually good but it certainly isn't a relaxing place to go.,Food,Positive
2205,The food is usually good but it certainly isn't a relaxing place to go.,Service,Unknown
2205,The food is usually good but it certainly isn't a relaxing place to go.,Price,Unknown
2205,The food is usually good but it certainly isn't a relaxing place to go.,Eating Environment / Ambiance,Negative
948,I'm told that it is open 24hrs which is good.,Food,Unknown
948,I'm told that it is open 24hrs which is good.,Service,Unknown
948,I'm told that it is open 24hrs which is good.,Price,Unknown
948,I'm told that it is open 24hrs which is good.,Eating Environment / Ambiance,Unknown
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",Food,Positive
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",Service,Positive
