id,review,Food,Service,Price,Eating Environment / Ambiance
2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",Positive,Positive,Unknown,Unknown
269,Your friends will thank you for introducing them to this gem!,Unknown,Unknown,Unknown,Unknown
3169,Also a little more expensive than your average bagel place.,Unknown,Unknown,Negative,Unknown
3335,"the food was undercooked-the sauce watery, and the vegetables raw.",Negative,Unknown,Unknown,Unknown
2356,And the fried clams had just enough kick to them to make 'em worth eating.,Positive,Unknown,Unknown,Unknown
1199,The sauces used are also not that exciting.,Negative,Unknown,Unknown,Unknown
2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,Positive,Unknown,Unknown,Unknown
720,I absolutely love this place!!!,Unknown,Unknown,Unknown,Unknown
340,The rice was poor quality and was cooked so badly it was hard.,Negative,Unknown,Unknown,Unknown
228,We had champagne and caviar and felt like princesses!,Positive,Unknown,Unknown,Unknown
651,The shrimp scampi was excellent and the antipasti were plentiful.,Positive,Unknown,Unknown,Unknown
2664,I am surprised to say the least and find such practice not worth the effort.,Unknown,Unknown,Unknown,Unknown
1930,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",Unknown,Positive,Unknown,Unknown
2090,"I got the $10 10-piece dim sum combo, every bite of which was great.",Positive,Unknown,Positive,Unknown
977,There are other Vietnamese restaurants in the chinatown area and you can forget about those.,Unknown,Unknown,Unknown,Unknown
2433,There is also very limited seating and there can be a substantial wait in getting food at peak times.,Unknown,Negative,Unknown,Negative
1949,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",Positive,Unknown,Unknown,Unknown
2757,No thanks!!!,Unknown,Unknown,Unknown,Unknown
301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",Unknown,Unknown,Unknown,Unknown
336,I would definently recommend this restaurant.,Unknown,Unknown,Unknown,Unknown
942,The prices are wonderfully low.,Unknown,Unknown,Positive,Unknown
2887,If you like spicy food get the chicken vindaloo.,Positive,Unknown,Unknown,Unknown
80,I lOVE THIS PLACE!,Unknown,Unknown,Unknown,Unknown
2398,I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.,Positive,Unknown,Positive,Unknown
53,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",Positive,Unknown,Unknown,Unknown
1475,"A big disappointment, all around.",Unknown,Unknown,Unknown,Unknown
1560,And its absolutely DELICIOUS.,Positive,Unknown,Unknown,Unknown
2025,No free drink.,Unknown,Unknown,Negative,Unknown
1760,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,Unknown,Unknown,Unknown,Unknown
259,This is my first time writing a review for a restaurant because the food and service was excellent.,Positive,Positive,Unknown,Unknown
2829,Definitely Highly NOT recommended.,Unknown,Unknown,Unknown,Unknown
1211,"While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.",Positive,Unknown,Positive,Unknown
177,I had a huge group for my birthday and we were well taken care of.,Unknown,Positive,Unknown,Unknown
1312,The two star chefs left quite some time ago to open their own place.,Unknown,Unknown,Unknown,Unknown
1565,Don't waste money on decor.,Unknown,Unknown,Unknown,Positive
2959,They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?,Unknown,Unknown,Unknown,Positive
3339,"go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!",Unknown,Unknown,Unknown,Unknown
1659,I have never before eaten 40 pieces of relatively good nigiri.,Unknown,Unknown,Unknown,Unknown
839,"Given the incredible architecture surrounding it, this place has no character.",Unknown,Unknown,Unknown,Unknown
457,I'd call it an 'italian dinner'.,Unknown,Unknown,Unknown,Unknown
1306,my first time here was with my gf for our 12 month anniversary.,Unknown,Unknown,Unknown,Unknown
3086,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",Positive,Unknown,Positive,Negative
2466,I have walked by this place for eons and finally went thanks to a girls' night.,Unknown,Unknown,Unknown,Unknown
531,Have frequented 'ino for several years and the food remains excellent.,Positive,Unknown,Unknown,Unknown
450,"Their eggplant is so delicate, sweet tender!",Positive,Unknown,Unknown,Unknown
121,I pray it stays open forever.,Unknown,Unknown,Unknown,Unknown
3263,"Each bite of food at Kai was indeed delicious, fresh, and elegant.",Positive,Unknown,Unknown,Unknown
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,Positive,Unknown,Positive,Unknown
1678,"If you want to save some money, don't go here.",Unknown,Unknown,Negative,Unknown
2606,My friend got the mushroom pizza which tasted better.,Positive,Unknown,Unknown,Unknown
2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",Unknown,Unknown,Unknown,Unknown
1797,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",Unknown,Negative,Unknown,Positive
404,This is the first time Citysearch did't call it right.,Unknown,Unknown,Unknown,Unknown
1731,You should pass on the calamari.,Negative,Unknown,Unknown,Unknown
2791,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",Negative,Unknown,Unknown,Unknown
3261,Try the spicy wontons and the salt pepper shrimps.,Positive,Unknown,Unknown,Unknown
1586,THE FOOD PORTIONS ARE REALLY LARGE.,Positive,Unknown,Unknown,Unknown
1893,The fries are yummy.,Positive,Unknown,Unknown,Unknown
309,"Friendly and informative staff, very attentive and prompt raw bar service.",Unknown,Positive,Unknown,Unknown
2290,Best Taiwanese food in NY!,Positive,Unknown,Unknown,Unknown
3601,I have eaten at many pizza places around NYC and this is hands down the worst.,Unknown,Unknown,Unknown,Unknown
736,This place is a great stop for great food.,Positive,Unknown,Unknown,Unknown
2784,All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.,Positive,Unknown,Unknown,Unknown
2825,What for?,Unknown,Unknown,Unknown,Unknown
1741,Fantastic!,Unknown,Unknown,Unknown,Unknown
2118,"they were dry and disgusting, i didn't even finish my first piece.",Negative,Unknown,Unknown,Unknown
84,HIGHLY RECOMMENDED for a first date.,Unknown,Unknown,Unknown,Unknown
369,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",Unknown,Negative,Unknown,Unknown
3279,And the prices were way to high for what you get.,Unknown,Unknown,Negative,Unknown
1425,"But people from Sichuan will die for it) - Chongqing Hot Pot, chongqing was the biggest city of Sichuan, now became an independent province.",Unknown,Unknown,Unknown,Unknown
2743,"Skip Baroanda down the street (Eurotrashy, snooty and expensive) and check this place out!",Unknown,Unknown,Unknown,Unknown
3324,Skip this location and go to the one in Soho.,Unknown,Unknown,Unknown,Unknown
1792,The staff ignored my friends and I the entire time we were there.,Unknown,Negative,Unknown,Unknown
166,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",Unknown,Negative,Unknown,Unknown
1679,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",Unknown,Unknown,Unknown,Unknown
1727,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",Unknown,Unknown,Unknown,Positive
2425,"I need at least three rolls to be full, and that's at least $14.00!",Unknown,Unknown,Negative,Unknown
3532,Anyone who ever dined at a thai restaurant is in for a huge disappointment.,Unknown,Unknown,Unknown,Unknown
3455,"All of it was simply amazing, unique and tasty and best of all it didn't break the bank.",Positive,Unknown,Positive,Unknown
3508,"Great wine list, reasonably priced.--Sara",Positive,Unknown,Positive,Unknown
1541,The hot dogs were cold in the middle and the buns were stale.,Negative,Unknown,Unknown,Unknown
1037,"While the food was excellent, it wasn't cheap (though not extremely expensive either).",Positive,Unknown,Unknown,Unknown
2288,Beef noodle soup is good as well.,Positive,Unknown,Unknown,Unknown
2955,I was so sad to read the bad reviews this place got!,Unknown,Unknown,Unknown,Unknown
2585,Delivery service is great too.,Unknown,Positive,Unknown,Unknown
1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",Positive,Unknown,Unknown,Unknown
1378,I recieved prompt service with a smile.,Unknown,Positive,Unknown,Unknown
438,They pray to their Food Gods to make them into a good pizza like VT's.,Unknown,Unknown,Unknown,Unknown
232,The place was quiet and delightful.,Unknown,Unknown,Unknown,Positive
2764,Molto bene!,Unknown,Unknown,Unknown,Unknown
3246,.the best I've found outside of the Chinatown masters.,Positive,Unknown,Unknown,Unknown
2473,They are amazing!,Unknown,Unknown,Unknown,Unknown
3051,Avoid this place!,Unknown,Unknown,Unknown,Unknown
3621,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,Positive,Unknown,Unknown,Unknown
2579,A must try!,Unknown,Unknown,Unknown,Unknown
3489,"As much as I like the food there, I can't bring myself to go back.",Positive,Unknown,Unknown,Unknown
3600,It looked like shredded cheese partly done - still in strips.,Negative,Unknown,Unknown,Unknown
3519,The prices and ambience are especially great considering it's in the West Village.,Unknown,Unknown,Positive,Positive
1183,The soup is pretty good too.,Positive,Unknown,Unknown,Unknown
2663,It is so easy to get a reservation at a top place in NYC with a week's notice.,Unknown,Unknown,Unknown,Unknown
857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,Positive,Unknown,Unknown,Unknown
1118,"If you go to Roth's try to be served by Mike, he is GREAT!!",Unknown,Positive,Unknown,Unknown
2484,"Based on a visit a month ago, I returned the week before Christmas and was hugely disappointed.",Unknown,Unknown,Unknown,Unknown
576,Went here on a friend's reccomendation.,Unknown,Unknown,Unknown,Unknown
2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",Unknown,Negative,Unknown,Unknown
3166,"I love Ess-a-bagel, but I live on the west side, so I often go to Murray's for convenience.",Unknown,Unknown,Unknown,Unknown
662,I always get the Shabu-Shabu dinner and the beef is always fresh.,Positive,Unknown,Unknown,Unknown
3599,The pizza was delivered cold and the cheese wasn't even fully melted!,Negative,Unknown,Unknown,Unknown
502,We were very surprised by how good the food was on our first visit here on a Sunday night.,Positive,Unknown,Unknown,Unknown
981,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.",Positive,Negative,Unknown,Negative
